timestamp,sensor_id,sensor_type,district,edge_node,priority,reading,network_delay_ms,event_label,missing_flag,rolling_mean,rolling_std,z_score,minute_of_day,is_peak_hour,edge_bucket,edge_priority_score,send_raw_to_cloud,summary_anomaly,raw_selected,total_messages,pred_event,messages_sent_to_cloud,edge_compute_ms,cloud_compute_ms,estimated_latency_ms,method
2026-01-01 00:15:00,S0000,energy,residential,edge_residential,1,78.52313680217307,65.69166547655715,0,0,70.13532599766111,6.521113489208007,1.2862541852919778,15,0,2026-01-01 00:15:00,0.19559655120309075,0,0,0,20,0,0.05,8.5,29.5,119.56124946445073,edge_cloud_zero_etl
2026-01-01 00:16:00,S0000,energy,residential,edge_residential,1,75.1827705095864,75.61392408740042,0,0,70.73205520984064,6.698208792083257,0.6644634070742532,16,0,2026-01-01 00:15:00,0.161050653359402,0,0,0,20,0,0.05,8.5,29.5,124.0262658393302,edge_cloud_zero_etl
2026-01-01 00:17:00,S0000,energy,residential,edge_residential,1,69.1483468315978,85.45344692591728,0,0,70.06182379992545,6.460219427593398,-0.14140027860751142,17,0,2026-01-01 00:15:00,0.13100561825345208,0,0,0,20,0,0.05,8.5,29.5,128.45405111666278,edge_cloud_zero_etl
2026-01-01 00:18:00,S0000,energy,residential,edge_residential,1,68.96543107131792,51.3598764452809,0,0,69.218884457531,5.924840606781147,-0.04277808640875681,18,0,2026-01-01 00:15:00,0.12380519833004824,0,0,0,20,0,0.05,8.5,29.5,113.1119444003764,edge_cloud_zero_etl
2026-01-01 00:19:00,S0000,energy,residential,edge_residential,1,69.74095070957551,45.02797620893187,0,0,69.9282064803405,5.45684826836883,-0.034315730846816404,19,0,2026-01-01 00:15:00,0.12143901199675497,0,0,0,20,0,0.05,8.5,29.5,110.26258929401934,edge_cloud_zero_etl
2026-01-01 00:20:00,S0000,energy,residential,edge_residential,1,80.44851254395184,58.67868257000373,0,0,71.38441407327993,6.156570723875818,1.4722639282379189,20,0,2026-01-01 00:20:00,0.20437617247126205,0,0,0,20,0,0.05,8.5,29.5,116.40540715650168,edge_cloud_zero_etl
2026-01-01 00:21:00,S0000,energy,residential,edge_residential,1,68.80437462451383,39.16544951602553,0,0,70.80474228940524,6.092615362744735,-0.3283265424560959,21,0,2026-01-01 00:20:00,0.13998039912751858,0,0,0,20,0,0.05,8.5,29.5,107.6244522822115,edge_cloud_zero_etl
2026-01-01 00:22:00,S0000,energy,residential,edge_residential,1,69.61560395761498,60.66300780221404,0,0,71.88325062130701,4.478093855832663,-0.5063864738681121,22,0,2026-01-01 00:20:00,0.14405842978652356,0,0,0,20,0,0.05,8.5,29.5,117.29835351099632,edge_cloud_zero_etl
2026-01-01 00:23:00,S0000,energy,residential,edge_residential,1,73.61835532789274,111.81766061045931,0,0,72.43794889172264,4.293188325672929,0.2749486096761133,23,0,2026-01-01 00:20:00,0.13028263811011692,0,0,0,20,0,0.05,8.5,29.5,140.31794727470668,edge_cloud_zero_etl
2026-01-01 00:24:00,S0000,energy,residential,edge_residential,1,70.84330427849608,58.86828167005896,0,0,72.48907866567203,4.268293305928666,-0.3855812812368549,24,0,2026-01-01 00:20:00,0.13640941712387136,0,0,0,20,0,0.05,8.5,29.5,116.49072675152654,edge_cloud_zero_etl
2026-01-01 00:25:00,S0000,energy,residential,edge_residential,1,70.44929775498514,93.02810349800367,0,0,71.68169476095322,3.729717156119319,-0.33042630954462276,25,0,2026-01-01 00:25:00,0.13159439328686057,0,0,0,20,0,0.05,8.5,29.5,131.86264657410166,edge_cloud_zero_etl
2026-01-01 00:26:00,S0000,energy,residential,edge_residential,1,65.01364534761227,52.5673038346973,0,0,70.66478224475581,4.04229516085102,-1.3980016981125443,26,0,2026-01-01 00:25:00,0.19293854917367328,0,0,0,20,0,0.05,8.5,29.5,113.65528672561379,edge_cloud_zero_etl
2026-01-01 00:27:00,S0000,energy,residential,edge_residential,1,71.69393215363628,85.98240305144988,0,0,70.91934077695967,4.016257575522094,0.1928639210128341,27,0,2026-01-01 00:25:00,0.12500643132818215,0,0,0,20,0,0.05,8.5,29.5,128.69208137315246,edge_cloud_zero_etl
2026-01-01 00:28:00,S0000,energy,residential,edge_residential,1,69.16655281323071,73.60532375574635,0,0,70.93945295115094,4.0058759858894595,-0.44257478304131675,28,0,2026-01-01 00:25:00,0.13901206731112492,0,0,0,20,0,0.05,8.5,29.5,123.12239569008585,edge_cloud_zero_etl
2026-01-01 00:29:00,S0000,energy,residential,edge_residential,1,78.88975119417879,78.80374428931454,0,0,71.85433299961127,4.68833257765435,1.5006223593175823,29,0,2026-01-01 00:25:00,0.20072194158076556,0,0,0,20,0,0.05,8.5,29.5,125.46168493019155,edge_cloud_zero_etl
2026-01-01 00:30:00,S0000,energy,residential,edge_residential,1,75.87642389950776,91.37555188735082,0,0,71.39712413516685,3.9165043219922873,1.143698117602029,30,0,2026-01-01 00:30:00,0.17804682171773184,0,0,0,20,0,0.05,8.5,29.5,131.11899834930787,edge_cloud_zero_etl
2026-01-01 00:31:00,S0000,energy,residential,edge_residential,1,71.87790227604624,115.12480250632359,0,0,71.70447690032009,3.809566836136812,0.045523635012106906,31,0,2026-01-01 00:30:00,0.11584288344796245,0,0,0,20,0,0.05,8.5,29.5,141.80616112784563,edge_cloud_zero_etl
2026-01-01 00:32:00,S0000,energy,residential,edge_residential,1,76.09788265400505,83.89412699666548,0,0,72.3527047699591,3.9630491283987705,0.945024100807714,32,0,2026-01-01 00:30:00,0.1668511126589598,0,0,0,20,0,0.05,8.5,29.5,127.75235714849947,edge_cloud_zero_etl
2026-01-01 00:33:00,S0000,energy,residential,edge_residential,1,70.11317201958879,82.4871790279219,0,0,72.0021864391287,3.993561904276856,-0.4730148152961112,33,0,2026-01-01 00:30:00,0.1404731964825008,0,0,0,20,0,0.05,8.5,29.5,127.11923056256485,edge_cloud_zero_etl
2026-01-01 00:34:00,S0000,energy,residential,edge_residential,1,78.52989931750584,60.5326456503537,0,0,72.77084594302968,4.458406334362434,1.2917288490195156,34,0,2026-01-01 00:30:00,0.1879763426633161,0,0,0,20,0,0.05,8.5,29.5,117.23969054265916,edge_cloud_zero_etl
2026-01-01 00:35:00,S0000,energy,residential,edge_residential,1,72.249453428819,91.66679310664665,0,0,72.95086151041308,4.390073290960036,-0.1597713467032685,35,0,2026-01-01 00:35:00,0.12403176260565507,0,0,1,20,0,0.05,8.5,29.5,131.250056897991,edge_cloud_zero_etl
2026-01-01 00:36:00,S0000,energy,residential,edge_residential,1,119.42256079963111,75.07855338909458,1,0,78.39175305561496,14.81006083656945,2.770468361090948,36,0,2026-01-01 00:35:00,0.3030697722595703,1,0,1,20,1,1.05,8.5,29.5,83.78534902509256,edge_cloud_zero_etl
2026-01-01 00:37:00,S0000,energy,residential,edge_residential,1,64.66577901211647,96.64014085816859,0,0,77.68893774146298,15.321166124735704,-0.850010878630838,37,0,2026-01-01 00:35:00,0.19711603191691784,0,0,1,20,0,0.05,8.5,29.5,133.48806338617587,edge_cloud_zero_etl
2026-01-01 00:38:00,S0000,energy,residential,edge_residential,1,74.55579438118075,79.12587099030054,0,0,78.22786189825797,15.080982626322934,-0.24348992135153938,38,0,2026-01-01 00:35:00,0.1618919958642008,0,0,1,20,0,0.05,8.5,29.5,125.60664194563525,edge_cloud_zero_etl
2026-01-01 00:39:00,S0000,energy,residential,edge_residential,1,62.41101785353612,114.81711407619702,0,0,76.57998856419371,15.879770239112007,-0.8922654172598721,39,0,2026-01-01 00:35:00,0.20203039852179616,0,0,1,20,0,0.05,8.5,29.5,141.66770133428867,edge_cloud_zero_etl
2026-01-01 00:40:00,S0000,energy,residential,edge_residential,1,60.39274899536436,40.34166993725068,0,0,75.03162107377938,16.690187497749978,-0.8770944726231522,40,0,2026-01-01 00:40:00,0.20494707548162835,0,1,2,20,1,0.05,8.5,29.5,108.1537514717628,edge_cloud_zero_etl
2026-01-01 00:41:00,S0000,energy,residential,edge_residential,1,70.842291915839,74.06801279689851,0,0,74.92806003775866,16.715124608326782,-0.24443538251871083,41,0,2026-01-01 00:40:00,0.16952006665962424,0,1,2,20,1,0.05,8.5,29.5,123.33060575860434,edge_cloud_zero_etl
2026-01-01 00:42:00,S0000,energy,residential,edge_residential,1,67.33396723679064,97.62963277602519,0,0,74.05166849603721,16.875951512990472,-0.39806353176660897,42,0,2026-01-01 00:40:00,0.17936464234655067,0,1,2,20,1,0.05,8.5,29.5,133.93333474921133,edge_cloud_zero_etl
2026-01-01 00:43:00,S0000,energy,residential,edge_residential,1,73.78217731440435,72.98615605830025,0,0,74.41856902551876,16.82060365621708,-0.03783405674891692,43,0,2026-01-01 00:40:00,0.1586349073913058,0,1,2,20,1,0.05,8.5,29.5,122.84377022623511,edge_cloud_zero_etl
2026-01-01 00:44:00,S0000,energy,residential,edge_residential,1,86.33067468956446,64.15653861989078,0,0,75.19864656272463,17.208861997293198,0.6468776076949881,44,0,2026-01-01 00:40:00,0.19359820684340157,0,1,2,20,1,0.05,8.5,29.5,118.87044237895086,edge_cloud_zero_etl
2026-01-01 00:45:00,S0000,energy,residential,edge_residential,1,67.93601574176942,74.68238788520836,0,0,74.76730279401967,17.34452162310543,-0.3938584647553215,45,0,2026-01-01 00:45:00,0.18014954696487048,0,1,2,20,1,0.05,8.5,29.5,123.60707454834376,edge_cloud_zero_etl
2026-01-01 00:46:00,S0000,energy,residential,edge_residential,1,69.24685749759453,52.40142504785325,0,0,69.749732463816,7.394555065474775,-0.06800610635294192,46,0,2026-01-01 00:45:00,0.13032922635851782,0,1,2,20,1,0.05,8.5,29.5,113.58064127153396,edge_cloud_zero_etl
2026-01-01 00:47:00,S0000,energy,residential,edge_residential,1,74.28704994349086,82.37907543379539,0,0,70.71185955695344,7.284677857026511,0.4907821548082285,47,0,2026-01-01 00:45:00,0.15336129108837482,0,1,2,20,1,0.05,8.5,29.5,127.07058394520793,edge_cloud_zero_etl
2026-01-01 00:48:00,S0000,energy,residential,edge_residential,1,76.07675511074052,128.80923680346447,0,0,70.86395562990944,7.388983696031109,0.7054825115054121,48,0,2026-01-01 00:45:00,0.16575088752637693,0,1,2,20,1,0.05,8.5,29.5,147.964156561559,edge_cloud_zero_etl
2026-01-01 00:49:00,S0000,energy,residential,edge_residential,1,169.49511498525578,102.90062996453456,1,0,81.5723653430814,31.62510741908651,2.7801564654592896,49,0,2026-01-01 00:45:00,0.3533072718280019,1,1,2,20,1,1.05,8.5,29.5,96.30528348404056,edge_cloud_zero_etl
2026-01-01 00:50:00,S0000,energy,residential,edge_residential,1,72.01101222755224,57.81981786969461,0,0,82.73419166630018,30.967136153830634,-0.34627609860995745,50,0,2026-01-01 00:50:00,0.21305220815054093,0,0,0,20,0,0.05,8.5,29.5,116.01891804136258,edge_cloud_zero_etl
2026-01-01 00:51:00,S0000,energy,residential,edge_residential,1,77.5252392560458,62.533178353434145,0,0,83.40248640032085,30.753358301079246,-0.1911091106092207,51,0,2026-01-01 00:50:00,0.202933463944336,0,0,0,20,0,0.05,8.5,29.5,118.13993025904537,edge_cloud_zero_etl
2026-01-01 00:52:00,S0000,energy,residential,edge_residential,1,76.49371163736136,71.90544381955092,0,0,84.31846084037792,30.35542270797615,-0.25777104211398455,52,0,2026-01-01 00:50:00,0.20450192324060346,0,0,0,20,0,0.05,8.5,29.5,122.35744971879791,edge_cloud_zero_etl
2026-01-01 00:53:00,S0000,energy,residential,edge_residential,1,67.23595087139408,100.08832255467873,0,0,83.66383819607691,30.67677144800034,-0.5355155061546795,53,0,2026-01-01 00:50:00,0.22178950475579523,0,0,0,20,0,0.05,8.5,29.5,135.03974514960544,edge_cloud_zero_etl
2026-01-01 00:54:00,S0000,energy,residential,edge_residential,1,73.02659254614352,63.57025981661624,0,0,82.33342998173481,30.836338369278582,-0.3018139515244615,54,0,2026-01-01 00:50:00,0.2106095301083459,0,0,0,20,0,0.05,8.5,29.5,118.60661691747731,edge_cloud_zero_etl
2026-01-01 00:55:00,S0000,energy,residential,edge_residential,1,73.77700947686144,66.19537162104932,0,0,82.917529355244,30.5876390257014,-0.29883050378199166,55,0,2026-01-01 00:55:00,0.2090322924738073,0,0,0,20,0,0.05,8.5,29.5,119.78791722947219,edge_cloud_zero_etl
2026-01-01 00:56:00,S0000,energy,residential,edge_residential,1,67.30192070170035,97.6949886702981,0,0,82.72303567565459,30.690234851508272,-0.5024762614587844,56,0,2026-01-01 00:55:00,0.22101425418140366,0,0,0,20,0,0.05,8.5,29.5,133.96274490163415,edge_cloud_zero_etl
2026-01-01 00:57:00,S0000,energy,residential,edge_residential,1,75.25133399948108,97.29305140950294,0,0,82.81946408125361,30.662286142674066,-0.24682209929603177,57,0,2026-01-01 00:55:00,0.20644135050471896,0,0,0,20,0,0.05,8.5,29.5,133.78187313427634,edge_cloud_zero_etl
2026-01-01 00:58:00,S0000,energy,residential,edge_residential,1,68.60796119775736,72.52370679221103,0,0,82.07258468995529,30.934530374022927,-0.43526191909617096,58,0,2026-01-01 00:55:00,0.21871266469714296,0,0,0,20,0,0.05,8.5,29.5,122.63566805649496,edge_cloud_zero_etl
2026-01-01 00:59:00,S0000,energy,residential,edge_residential,1,79.65142947058516,57.64473171254416,0,0,73.08821613848824,4.326673495497647,1.5169186725108683,59,0,2026-01-01 00:55:00,0.20012616581055856,0,0,0,20,0,0.05,8.5,29.5,115.94012927064487,edge_cloud_zero_etl
2026-01-01 01:00:00,S0000,energy,residential,edge_residential,1,75.03876115216823,49.005103534745864,0,0,73.39099103094983,4.3487988515269755,0.3789022667115447,60,0,2026-01-01 01:00:00,0.13612705570637343,0,1,1,20,1,0.05,8.5,29.5,112.05229659063563,edge_cloud_zero_etl
2026-01-01 01:01:00,S0000,energy,residential,edge_residential,1,74.48130713148393,66.02019746179792,0,0,73.08659781849364,4.1282050389682015,0.3378487652566098,61,0,2026-01-01 01:00:00,0.13312493007690518,0,1,1,20,1,0.05,8.5,29.5,119.70908885780906,edge_cloud_zero_etl
2026-01-01 01:02:00,S0000,energy,residential,edge_residential,1,70.4624055240362,35.389421954569414,0,0,72.48346720716113,4.014127646674509,-0.5034870232171728,62,0,2026-01-01 01:00:00,0.14216612152426197,0,1,1,20,1,0.05,8.5,29.5,105.92523987955624,edge_cloud_zero_etl
2026-01-01 01:03:00,S0000,energy,residential,edge_residential,1,73.35994780470996,94.9963976381983,0,0,73.09586690049272,3.5668293354490705,0.07403797752661806,63,0,2026-01-01 01:00:00,0.11636378455265772,0,1,1,20,1,0.05,8.5,29.5,132.74837893718924,edge_cloud_zero_etl
2026-01-01 01:04:00,S0000,energy,residential,edge_residential,1,62.14808257981265,67.39938600390883,0,0,72.00801590385963,4.972317012567159,-1.9829651480711288,64,0,2026-01-01 01:00:00,0.2288048570344132,0,1,1,20,1,0.05,8.5,29.5,120.32972370175898,edge_cloud_zero_etl
2026-01-01 01:05:00,S0000,energy,residential,edge_residential,1,67.40899038732653,89.62587328490277,0,0,71.37121399490616,5.125989974728096,-0.7729673398010233,65,0,2026-01-01 01:05:00,0.16143479576955586,0,0,0,20,0,0.05,8.5,29.5,130.33164297820625,edge_cloud_zero_etl
2026-01-01 01:06:00,S0000,energy,residential,edge_residential,1,76.43726896569137,117.36649775202667,0,0,72.28474882130524,5.134223572801154,0.8087920747340002,66,0,2026-01-01 01:05:00,0.1632514932036922,0,0,0,20,0,0.05,8.5,29.5,142.814923988412,edge_cloud_zero_etl
2026-01-01 01:07:00,S0000,energy,residential,edge_residential,1,61.551541771078476,103.45991414265728,0,0,70.91476959846499,6.008095839162817,-1.5584349051023625,67,0,2026-01-01 01:05:00,0.20884265605353802,0,0,0,20,0,0.05,8.5,29.5,136.5569613641958,edge_cloud_zero_etl
2026-01-01 01:08:00,S0000,energy,residential,edge_residential,1,79.46522669972803,56.977303241060184,0,0,72.00049614866205,6.5053471231836575,1.1474759551242606,68,0,2026-01-01 01:05:00,0.18713337735454638,0,0,0,20,0,0.05,8.5,29.5,115.63978645847709,edge_cloud_zero_etl
2026-01-01 01:09:00,S0000,energy,residential,edge_residential,1,63.97154477239012,97.38497972953388,0,0,70.43250767884254,6.344002170284618,-1.0184362669797589,69,0,2026-01-01 01:05:00,0.17980505864737492,0,0,0,20,0,0.05,8.5,29.5,133.82324087829025,edge_cloud_zero_etl
2026-01-01 01:10:00,S0000,energy,residential,edge_residential,1,79.0510180085497,103.15714055032875,0,0,70.83373336448071,6.779614874048436,1.2120575555797763,70,0,2026-01-01 01:10:00,0.19210615452732135,0,0,1,20,0,0.05,8.5,29.5,136.42071324764794,edge_cloud_zero_etl
2026-01-01 01:11:00,S0000,energy,residential,edge_residential,1,69.49998228814421,65.07286963807816,0,0,70.33560088014673,6.663843888995974,-0.12539586468802383,71,0,2026-01-01 01:10:00,0.13073940231349127,0,0,1,20,0,0.05,8.5,29.5,119.28279133713517,edge_cloud_zero_etl
2026-01-01 01:12:00,S0000,energy,residential,edge_residential,1,79.30920142167898,60.93406153855992,0,0,71.220280469911,7.2444935862273345,1.1165611148562382,72,0,2026-01-01 01:10:00,0.18823644531119754,0,0,1,20,0,0.05,8.5,29.5,117.42032769235196,edge_cloud_zero_etl
2026-01-01 01:13:00,S0000,energy,residential,edge_residential,1,75.48316434276505,77.80616205322917,0,0,71.43260212371652,7.344592747586388,0.5515025552474762,73,0,2026-01-01 01:10:00,0.15672664248432788,0,0,1,20,0,0.05,8.5,29.5,125.01277292395312,edge_cloud_zero_etl
2026-01-01 01:14:00,S0000,energy,residential,edge_residential,1,65.53856020432745,47.97153300967637,0,0,71.77164988616799,6.93521830774903,-0.8987588431235376,74,0,2026-01-01 01:10:00,0.17471241909169477,0,0,1,20,0,0.05,8.5,29.5,111.58718985435436,edge_cloud_zero_etl
2026-01-01 01:15:00,S0000,energy,residential,edge_residential,1,82.31648447689815,109.41469898603106,0,0,73.26239929512516,7.47449498424253,1.2113305299595443,75,0,2026-01-01 01:15:00,0.19364324627369264,0,0,0,20,0,0.05,8.5,29.5,139.23661454371398,edge_cloud_zero_etl
2026-01-01 01:16:00,S0000,energy,residential,edge_residential,1,83.53376524999302,31.89272413939019,0,0,73.97204892355532,8.11855086020506,1.1777613164370664,76,0,2026-01-01 01:15:00,0.19368697413683073,0,0,0,20,0,0.05,8.5,29.5,104.35172586272559,edge_cloud_zero_etl
2026-01-01 01:17:00,S0000,energy,residential,edge_residential,1,74.55053024294057,57.86385168515879,0,0,75.27194777074153,6.850515675728479,-0.10530848430118611,77,0,2026-01-01 01:15:00,0.12867615411419808,0,0,0,20,0,0.05,8.5,29.5,116.03873325832146,edge_cloud_zero_etl
2026-01-01 01:18:00,S0000,energy,residential,edge_residential,1,73.36360525547265,74.60869671981663,0,0,74.66178562631599,6.705729637697203,-0.193592680795354,78,0,2026-01-01 01:15:00,0.13334327558479622,0,0,0,20,0,0.05,8.5,29.5,123.5739135239175,edge_cloud_zero_etl
2026-01-01 01:19:00,S0000,energy,residential,edge_residential,1,74.10954897422609,75.45825817338634,0,0,75.67558604649959,5.582184883382099,-0.2805419068783646,79,0,2026-01-01 01:15:00,0.13422165034941844,0,0,0,20,0,0.05,8.5,29.5,123.95621617802385,edge_cloud_zero_etl
2026-01-01 01:20:00,S0000,energy,residential,edge_residential,1,69.27938821321254,83.32248346285249,0,0,74.69842306696587,5.777508339882837,-0.9379534562315783,80,0,2026-01-01 01:20:00,0.172095993792386,0,0,0,20,0,0.05,8.5,29.5,127.49511755828362,edge_cloud_zero_etl
2026-01-01 01:21:00,S0000,energy,residential,edge_residential,1,81.78327641470389,85.42897137349674,0,0,75.92675247962184,5.854721290688981,1.0003077249959296,81,0,2026-01-01 01:20:00,0.17554484025100747,0,0,0,20,0,0.05,8.5,29.5,128.44303711807353,edge_cloud_zero_etl
2026-01-01 01:22:00,S0000,energy,residential,edge_residential,1,81.78327641470389,75.72775970749103,0,1,76.17415997892434,6.062138049440568,0.9252701711448174,82,0,2026-01-01 01:20:00,0.17194209799963034,0,0,0,20,0,0.05,8.5,29.5,124.07749186837097,edge_cloud_zero_etl
2026-01-01 01:23:00,S0000,energy,residential,edge_residential,1,75.00722309381567,102.73772637539884,0,0,76.1265658540294,6.070029052572489,-0.1844048135707906,83,0,2026-01-01 01:20:00,0.13030677443454447,0,0,0,20,0,0.05,8.5,29.5,136.23197686892948,edge_cloud_zero_etl
2026-01-01 01:24:00,S0000,energy,residential,edge_residential,1,70.61574082396126,37.21247660725611,0,0,76.63428391599277,5.241848983168829,-1.1481715637335252,84,0,2026-01-01 01:20:00,0.18168485890103364,0,0,0,20,0,0.05,8.5,29.5,106.74561447326525,edge_cloud_zero_etl
2026-01-01 01:25:00,S0000,energy,residential,edge_residential,1,71.68013197593436,79.99670972166079,0,0,75.5706486658964,5.035825493837895,-0.772567659891119,85,0,2026-01-01 01:25:00,0.1601162606354636,0,0,1,20,0,0.05,8.5,29.5,125.99851937474736,edge_cloud_zero_etl
2026-01-01 01:26:00,S0000,energy,residential,edge_residential,1,67.83116749095745,65.70831176569205,0,0,74.00038888999283,4.714835111133595,-1.3084699560324917,86,0,2026-01-01 01:25:00,0.18952984810053766,0,0,1,20,0,0.05,8.5,29.5,119.56874029456142,edge_cloud_zero_etl
2026-01-01 01:27:00,S0000,energy,residential,edge_residential,1,83.10077744493393,82.65026870286972,0,0,74.85541361019217,5.530428702970528,1.4909083520784954,87,0,2026-01-01 01:25:00,0.20233396442219823,0,0,1,20,0,0.05,8.5,29.5,127.19262091629138,edge_cloud_zero_etl
2026-01-01 01:28:00,S0000,energy,residential,edge_residential,1,74.69457346200262,84.41519675892557,0,0,74.98851043084517,5.506501253540033,-0.05337997794399839,88,0,2026-01-01 01:25:00,0.12136044000503629,0,0,1,20,0,0.05,8.5,29.5,127.9868385415165,edge_cloud_zero_etl
2026-01-01 01:29:00,S0000,energy,residential,edge_residential,1,81.47525897265936,61.76342247010422,0,0,75.7250814306885,5.857321814253273,0.9817074667590989,89,0,2026-01-01 01:25:00,0.17455850105754006,0,0,1,20,0,0.05,8.5,29.5,117.7935401115469,edge_cloud_zero_etl
2026-01-01 01:30:00,S0000,energy,residential,edge_residential,1,75.82019906695592,67.18102006929016,0,0,76.37916251606285,5.405324896906067,-0.10340975914641318,90,0,2026-01-01 01:30:00,0.12350920565060489,0,0,0,20,0,0.05,8.5,29.5,120.23145903118058,edge_cloud_zero_etl
2026-01-01 01:31:00,S0000,energy,residential,edge_residential,1,71.63424325833496,95.85173446503688,0,0,75.36425920042595,5.227782188589244,-0.7134985915698541,91,0,2026-01-01 01:30:00,0.15747601111503248,0,0,0,20,0,0.05,8.5,29.5,133.1332805092666,edge_cloud_zero_etl
2026-01-01 01:32:00,S0000,energy,residential,edge_residential,1,73.9008553673256,86.98112537301971,0,0,74.57601709568812,4.72219195956356,-0.14297631082506876,92,0,2026-01-01 01:30:00,0.1238725465258782,0,0,0,20,0,0.05,8.5,29.5,129.14150641785886,edge_cloud_zero_etl
