timestamp,sensor_id,sensor_type,district,edge_node,priority,reading,network_delay_ms,event_label,missing_flag
2026-01-01 00:03:00,S0019,structure,waterfront,edge_waterfront,2,0.27139571702956405,39.963626591060105,0,0
2026-01-01 00:03:00,S0020,traffic,transit,edge_transit,2,38.707214933256125,24.47672211033473,0,0
2026-01-01 00:03:00,S0021,traffic,industrial,edge_industrial,2,36.81370139577808,59.93505178593086,0,0
2026-01-01 00:03:00,S0022,energy,transit,edge_transit,1,66.4094478571253,62.18942865996467,0,0
2026-01-01 00:03:00,S0023,traffic,residential,edge_residential,2,26.623290017278183,44.05835762723768,0,0
2026-01-01 00:03:00,S0024,traffic,downtown,edge_downtown,2,,38.36283525708392,0,1
2026-01-01 00:03:00,S0025,air_quality,downtown,edge_downtown,1,30.95882912203339,82.51917925005898,1,0
2026-01-01 00:03:00,S0026,air_quality,transit,edge_transit,1,19.859283223438247,46.65529410446413,0,0
2026-01-01 00:03:00,S0027,structure,industrial,edge_industrial,2,0.26242009283833756,41.33112689613602,0,0
2026-01-01 00:03:00,S0028,energy,residential,edge_residential,1,134.93908568365143,86.55254356463053,1,0
2026-01-01 00:03:00,S0029,air_quality,industrial,edge_industrial,1,17.806352488645995,62.4858153564228,0,0
2026-01-01 00:03:00,S0030,air_quality,industrial,edge_industrial,1,23.549456988525538,62.21925529732708,0,0
2026-01-01 00:03:00,S0031,traffic,downtown,edge_downtown,2,37.00283837994127,44.23231738960622,0,0
2026-01-01 00:03:00,S0032,traffic,industrial,edge_industrial,2,27.05700866031132,44.32012526638256,0,0
2026-01-01 00:03:00,S0033,traffic,waterfront,edge_waterfront,2,38.602990011245126,35.795786735094474,0,0
2026-01-01 00:03:00,S0034,energy,residential,edge_residential,1,54.99278952145508,62.25600049889287,0,0
2026-01-01 00:03:00,S0035,traffic,industrial,edge_industrial,2,35.752872216423675,29.09272952437991,0,0
2026-01-01 00:03:00,S0036,air_quality,residential,edge_residential,1,19.908402938446613,65.99456578559055,0,0
2026-01-01 00:03:00,S0037,traffic,waterfront,edge_waterfront,2,33.107869987995045,34.01584506760634,0,0
2026-01-01 00:03:00,S0038,energy,industrial,edge_industrial,1,63.74240329807099,101.13396542581474,0,0
2026-01-01 00:03:00,S0039,traffic,residential,edge_residential,2,42.90769569794822,50.16918409027731,0,0
2026-01-01 00:04:00,S0000,energy,residential,edge_residential,1,63.13861892945841,66.75450385887866,0,0
2026-01-01 00:04:00,S0001,structure,industrial,edge_industrial,2,0.29250182815858056,51.31593274344982,0,0
2026-01-01 00:04:00,S0002,energy,waterfront,edge_waterfront,1,74.91582335307781,82.52254695096869,0,0
2026-01-01 00:04:00,S0003,traffic,waterfront,edge_waterfront,2,32.84189423171782,59.48985824904427,0,0
2026-01-01 00:04:00,S0004,traffic,downtown,edge_downtown,2,38.73154695350299,52.686330970507086,0,0
2026-01-01 00:04:00,S0005,structure,residential,edge_residential,2,0.19593534416899244,61.35726262345095,0,0
2026-01-01 00:04:00,S0006,traffic,waterfront,edge_waterfront,2,35.95234815261553,45.40723963679642,0,0
2026-01-01 00:04:00,S0007,energy,waterfront,edge_waterfront,1,71.25306858641746,47.01051088232049,0,0
2026-01-01 00:04:00,S0008,energy,transit,edge_transit,1,66.69300436894237,157.91133249198953,0,0
2026-01-01 00:04:00,S0009,air_quality,transit,edge_transit,1,19.199502945899848,76.18230407826111,0,0
2026-01-01 00:04:00,S0010,traffic,downtown,edge_downtown,2,39.65436304079319,36.6856097045273,0,0
2026-01-01 00:04:00,S0011,traffic,transit,edge_transit,2,33.86013108315312,37.10127575455652,0,0
2026-01-01 00:04:00,S0012,traffic,residential,edge_residential,2,35.14412556096166,28.38459593620557,0,0
2026-01-01 00:04:00,S0013,air_quality,downtown,edge_downtown,1,21.687882877032624,37.43810581196955,0,0
2026-01-01 00:04:00,S0014,air_quality,industrial,edge_industrial,1,20.404248806779723,52.98771504821723,0,0
2026-01-01 00:04:00,S0015,air_quality,residential,edge_residential,1,19.547926197306044,38.035694576764286,0,0
2026-01-01 00:04:00,S0016,structure,transit,edge_transit,2,0.1969442056337035,37.081558028961055,0,0
2026-01-01 00:04:00,S0017,energy,residential,edge_residential,1,75.14234701570244,95.41194258818999,0,0
2026-01-01 00:04:00,S0018,energy,transit,edge_transit,1,77.90819595995548,116.56235392694896,0,0
2026-01-01 00:04:00,S0019,structure,waterfront,edge_waterfront,2,0.29070824166663856,35.16765263701235,0,0
2026-01-01 00:04:00,S0020,traffic,transit,edge_transit,2,34.83430384927288,28.201102474018143,0,0
2026-01-01 00:04:00,S0021,traffic,industrial,edge_industrial,2,32.35426589251684,56.40189490974474,0,0
2026-01-01 00:04:00,S0022,energy,transit,edge_transit,1,70.39708664653583,66.21868248663704,0,0
2026-01-01 00:04:00,S0023,traffic,residential,edge_residential,2,28.268095878137643,46.29445257907379,0,0
2026-01-01 00:04:00,S0024,traffic,downtown,edge_downtown,2,30.981341267428615,59.63384234167786,0,0
2026-01-01 00:04:00,S0025,air_quality,downtown,edge_downtown,1,18.212961492544988,53.13002660174276,0,0
2026-01-01 00:04:00,S0026,air_quality,transit,edge_transit,1,14.603245448208217,69.6673924969702,0,0
2026-01-01 00:04:00,S0027,structure,industrial,edge_industrial,2,0.22635045824726485,44.91281750219919,0,0
2026-01-01 00:04:00,S0028,energy,residential,edge_residential,1,77.28302065173348,48.709270838931644,0,0
2026-01-01 00:04:00,S0029,air_quality,industrial,edge_industrial,1,18.912092004753713,64.93283477861195,0,0
2026-01-01 00:04:00,S0030,air_quality,industrial,edge_industrial,1,16.56230458417684,45.83065343885799,0,0
2026-01-01 00:04:00,S0031,traffic,downtown,edge_downtown,2,32.98700557706964,29.065123563512252,0,0
2026-01-01 00:04:00,S0032,traffic,industrial,edge_industrial,2,30.866740214103228,36.45597613818816,0,0
2026-01-01 00:04:00,S0033,traffic,waterfront,edge_waterfront,2,26.389834934817372,58.57920639346413,0,0
2026-01-01 00:04:00,S0034,energy,residential,edge_residential,1,59.90957622698616,115.19460071359464,0,0
2026-01-01 00:04:00,S0035,traffic,industrial,edge_industrial,2,33.24566110849928,35.92401065923778,0,0
2026-01-01 00:04:00,S0036,air_quality,residential,edge_residential,1,14.642147463808108,73.39796317215784,0,0
2026-01-01 00:04:00,S0037,traffic,waterfront,edge_waterfront,2,38.68906234311476,49.85501988845333,0,0
2026-01-01 00:04:00,S0038,energy,industrial,edge_industrial,1,59.949703903114845,99.9869341145934,0,0
2026-01-01 00:04:00,S0039,traffic,residential,edge_residential,2,44.23454976933915,55.93720799424515,0,0
2026-01-01 00:05:00,S0000,energy,residential,edge_residential,1,124.59161745594817,72.3562636868421,1,0
2026-01-01 00:05:00,S0001,structure,industrial,edge_industrial,2,0.2636419153058211,31.493013644884925,0,0
2026-01-01 00:05:00,S0002,energy,waterfront,edge_waterfront,1,82.14225692952708,59.992589095900826,0,0
2026-01-01 00:05:00,S0003,traffic,waterfront,edge_waterfront,2,39.233969758820486,39.17456813210572,0,0
2026-01-01 00:05:00,S0004,traffic,downtown,edge_downtown,2,36.74727758398795,61.86987493783823,0,0
2026-01-01 00:05:00,S0005,structure,residential,edge_residential,2,,52.74718268771082,0,1
2026-01-01 00:05:00,S0006,traffic,waterfront,edge_waterfront,2,31.362160014356213,43.43511639968956,0,0
2026-01-01 00:05:00,S0007,energy,waterfront,edge_waterfront,1,71.66218040141347,63.93833156687546,0,0
2026-01-01 00:05:00,S0008,energy,transit,edge_transit,1,70.58583672797769,97.2546803838562,0,0
2026-01-01 00:05:00,S0009,air_quality,transit,edge_transit,1,17.264508109237283,82.60253735127988,0,0
2026-01-01 00:05:00,S0010,traffic,downtown,edge_downtown,2,26.672185381622615,45.13177516859916,0,0
2026-01-01 00:05:00,S0011,traffic,transit,edge_transit,2,35.92730421817715,33.980999914443345,0,0
2026-01-01 00:05:00,S0012,traffic,residential,edge_residential,2,40.02255034541146,38.08625034668013,0,0
2026-01-01 00:05:00,S0013,air_quality,downtown,edge_downtown,1,19.493504837829263,77.62817823274726,0,0
2026-01-01 00:05:00,S0014,air_quality,industrial,edge_industrial,1,13.491016756667094,40.24046640689974,0,0
2026-01-01 00:05:00,S0015,air_quality,residential,edge_residential,1,20.961356887244417,71.81179403463045,0,0
2026-01-01 00:05:00,S0016,structure,transit,edge_transit,2,0.26649435522913206,50.72400099982045,0,0
2026-01-01 00:05:00,S0017,energy,residential,edge_residential,1,72.01368051514466,58.04282119596418,0,0
2026-01-01 00:05:00,S0018,energy,transit,edge_transit,1,72.22488363893852,50.217634868418955,0,0
2026-01-01 00:05:00,S0019,structure,waterfront,edge_waterfront,2,0.22383676040611952,26.88940887570095,0,0
2026-01-01 00:05:00,S0020,traffic,transit,edge_transit,2,28.648752653698487,34.2584215813746,0,0
2026-01-01 00:05:00,S0021,traffic,industrial,edge_industrial,2,27.509532367100455,63.09966091287072,0,0
2026-01-01 00:05:00,S0022,energy,transit,edge_transit,1,65.4545271334358,101.3593724261723,0,0
2026-01-01 00:05:00,S0023,traffic,residential,edge_residential,2,29.39559206968979,44.62482459822252,0,0
2026-01-01 00:05:00,S0024,traffic,downtown,edge_downtown,2,35.359566354186086,38.25941838956133,0,0
2026-01-01 00:05:00,S0025,air_quality,downtown,edge_downtown,1,20.324633378565355,51.83819849168711,0,0
2026-01-01 00:05:00,S0026,air_quality,transit,edge_transit,1,19.60574756059216,63.66000159536003,0,0
2026-01-01 00:05:00,S0027,structure,industrial,edge_industrial,2,0.16430397187455242,43.669266344230266,0,0
2026-01-01 00:05:00,S0028,energy,residential,edge_residential,1,75.210601914005,42.885187279569784,0,0
2026-01-01 00:05:00,S0029,air_quality,industrial,edge_industrial,1,19.761428475546595,48.501182532617094,0,0
2026-01-01 00:05:00,S0030,air_quality,industrial,edge_industrial,1,17.99486573825265,43.754660593522644,0,0
2026-01-01 00:05:00,S0031,traffic,downtown,edge_downtown,2,24.45709250091363,37.89889873817444,0,0
2026-01-01 00:05:00,S0032,traffic,industrial,edge_industrial,2,33.28118651567321,36.495679832103264,0,0
2026-01-01 00:05:00,S0033,traffic,waterfront,edge_waterfront,2,35.429158849590806,41.14332912193536,0,0
2026-01-01 00:05:00,S0034,energy,residential,edge_residential,1,71.78408309616334,72.65120927308328,0,0
2026-01-01 00:05:00,S0035,traffic,industrial,edge_industrial,2,32.81317005994979,30.49179977433738,0,0
2026-01-01 00:05:00,S0036,air_quality,residential,edge_residential,1,22.819803938315385,67.15644572943157,0,0
2026-01-01 00:05:00,S0037,traffic,waterfront,edge_waterfront,2,35.57183330352864,41.609837212256494,0,0
2026-01-01 00:05:00,S0038,energy,industrial,edge_industrial,1,65.81407525024485,76.12811858451194,0,0
2026-01-01 00:05:00,S0039,traffic,residential,edge_residential,2,25.162914214968044,58.09928378611221,0,0
2026-01-01 00:06:00,S0000,energy,residential,edge_residential,1,69.21547838779112,88.72204134714461,0,0
2026-01-01 00:06:00,S0001,structure,industrial,edge_industrial,2,0.15169405162342475,34.76092427733267,0,0
2026-01-01 00:06:00,S0002,energy,waterfront,edge_waterfront,1,74.63174343087687,93.5106498298932,0,0
2026-01-01 00:06:00,S0003,traffic,waterfront,edge_waterfront,2,31.847223211564376,24.11607054316217,0,0
2026-01-01 00:06:00,S0004,traffic,downtown,edge_downtown,2,36.03303945079862,54.5442108612178,0,0
2026-01-01 00:06:00,S0005,structure,residential,edge_residential,2,0.24783048489445392,42.89121183607243,0,0
2026-01-01 00:06:00,S0006,traffic,waterfront,edge_waterfront,2,33.18242234260124,56.453697090019105,0,0
2026-01-01 00:06:00,S0007,energy,waterfront,edge_waterfront,1,154.49772232835392,93.42420927460287,1,0
2026-01-01 00:06:00,S0008,energy,transit,edge_transit,1,67.97773834822043,99.29172077402819,0,0
2026-01-01 00:06:00,S0009,air_quality,transit,edge_transit,1,17.168716905410804,97.10782250176857,0,0
2026-01-01 00:06:00,S0010,traffic,downtown,edge_downtown,2,39.43060907047068,52.381298651100316,0,0
2026-01-01 00:06:00,S0011,traffic,transit,edge_transit,2,36.963112921179615,48.30013125436518,0,0
2026-01-01 00:06:00,S0012,traffic,residential,edge_residential,2,30.599250662469615,35.30622193564382,0,0
2026-01-01 00:06:00,S0013,air_quality,downtown,edge_downtown,1,20.877027681321792,48.87070066445217,0,0
2026-01-01 00:06:00,S0014,air_quality,industrial,edge_industrial,1,20.151368953482493,68.30275469579561,0,0
2026-01-01 00:06:00,S0015,air_quality,residential,edge_residential,1,33.606143747966996,82.79530229172995,1,0
2026-01-01 00:06:00,S0016,structure,transit,edge_transit,2,0.21232864726808204,32.270891147592515,0,0
2026-01-01 00:06:00,S0017,energy,residential,edge_residential,1,74.73017474441045,88.84337231411368,0,0
2026-01-01 00:06:00,S0018,energy,transit,edge_transit,1,67.22579042066623,103.4726530116182,0,0
2026-01-01 00:06:00,S0019,structure,waterfront,edge_waterfront,2,0.25710340991588027,42.64839107645244,0,0
